wafer_id,lot_id,stage_id,tool_id,chamber_id,timestamp,parameter_name,parameter_value,upper_limit,lower_limit
W0049,LOT002,Litho,LITHO-A3,CH2,2026-03-12T22:53:22.764810,bake_temperature,110.773558,115.0,105.0
W0049,LOT002,Litho,LITHO-A3,CH2,2026-03-12T22:58:22.764810,exposure_dose,34.256441,40.0,30.0
W0049,LOT002,Litho,LITHO-A3,CH2,2026-03-12T22:58:22.764810,focus_offset,-0.006333,0.2,-0.2
W0049,LOT002,Litho,LITHO-A3,CH2,2026-03-12T22:58:22.764810,develop_time,58.897768,70.0,50.0
W0049,LOT002,Litho,LITHO-A3,CH2,2026-03-12T22:58:22.764810,bake_temperature,108.580567,115.0,105.0
W0049,LOT002,Etch,ETCH-B4,CH1,2026-03-13T02:33:22.764810,rf_power,487.138364,550.0,450.0
W0049,LOT002,Etch,ETCH-B4,CH1,2026-03-13T02:33:22.764810,pressure,20.198217,25.0,15.0
W0049,LOT002,Etch,ETCH-B4,CH1,2026-03-13T02:33:22.764810,gas_flow_cf4,50.975778,60.0,40.0
W0049,LOT002,Etch,ETCH-B4,CH1,2026-03-13T02:33:22.764810,gas_flow_o2,10.074274,13.0,7.0
W0049,LOT002,Etch,ETCH-B4,CH1,2026-03-13T02:33:22.764810,etch_time,118.491335,140.0,100.0
W0049,LOT002,Etch,ETCH-B4,CH1,2026-03-13T02:38:22.764810,rf_power,513.995999,550.0,450.0
W0049,LOT002,Etch,ETCH-B4,CH1,2026-03-13T02:38:22.764810,pressure,20.063542,25.0,15.0
W0049,LOT002,Etch,ETCH-B4,CH1,2026-03-13T02:38:22.764810,gas_flow_cf4,52.109761,60.0,40.0
W0049,LOT002,Etch,ETCH-B4,CH1,2026-03-13T02:38:22.764810,gas_flow_o2,9.113112,13.0,7.0
W0049,LOT002,Etch,ETCH-B4,CH1,2026-03-13T02:38:22.764810,etch_time,100.387999,140.0,100.0
W0049,LOT002,Etch,ETCH-B4,CH1,2026-03-13T02:43:22.764810,rf_power,504.25682,550.0,450.0
W0049,LOT002,Etch,ETCH-B4,CH1,2026-03-13T02:43:22.764810,pressure,18.575234,25.0,15.0
W0049,LOT002,Etch,ETCH-B4,CH1,2026-03-13T02:43:22.764810,gas_flow_cf4,49.362645,60.0,40.0
W0049,LOT002,Etch,ETCH-B4,CH1,2026-03-13T02:43:22.764810,gas_flow_o2,9.848951,13.0,7.0
W0049,LOT002,Etch,ETCH-B4,CH1,2026-03-13T02:43:22.764810,etch_time,127.937003,140.0,100.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T02:48:22.764810,rf_power,505.999948,550.0,450.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T02:48:22.764810,pressure,20.165859,25.0,15.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T02:48:22.764810,gas_flow_cf4,52.510973,60.0,40.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T02:48:22.764810,gas_flow_o2,10.184249,13.0,7.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T02:48:22.764810,etch_time,117.711615,140.0,100.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T02:53:22.764810,rf_power,516.072139,550.0,450.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T02:53:22.764810,pressure,18.89025,25.0,15.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T02:53:22.764810,gas_flow_cf4,50.969742,60.0,40.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T02:53:22.764810,gas_flow_o2,9.226215,13.0,7.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T02:53:22.764810,etch_time,121.019719,140.0,100.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T02:58:22.764810,rf_power,502.894845,550.0,450.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T02:58:22.764810,pressure,21.676455,25.0,15.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T02:58:22.764810,gas_flow_cf4,45.305078,60.0,40.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T02:58:22.764810,gas_flow_o2,9.699556,13.0,7.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T02:58:22.764810,etch_time,124.113412,140.0,100.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T03:03:22.764810,rf_power,505.029759,550.0,450.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T03:03:22.764810,pressure,20.180305,25.0,15.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T03:03:22.764810,gas_flow_cf4,47.131593,60.0,40.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T03:03:22.764810,gas_flow_o2,9.704591,13.0,7.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T03:03:22.764810,etch_time,126.225205,140.0,100.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T03:08:22.764810,rf_power,499.227362,550.0,450.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T03:08:22.764810,pressure,20.37536,25.0,15.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T03:08:22.764810,gas_flow_cf4,49.654435,60.0,40.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T03:08:22.764810,gas_flow_o2,9.408457,13.0,7.0
W0049,LOT002,Etch,ETCH-B4,CH2,2026-03-13T03:08:22.764810,etch_time,124.669052,140.0,100.0
W0049,LOT002,Etch,ETCH-B4,CH3,2026-03-13T03:03:22.764810,rf_power,507.548486,550.0,450.0
W0049,LOT002,Etch,ETCH-B4,CH3,2026-03-13T03:03:22.764810,pressure,22.305637,25.0,15.0
W0049,LOT002,Etch,ETCH-B4,CH3,2026-03-13T03:03:22.764810,gas_flow_cf4,46.953256,60.0,40.0
W0049,LOT002,Etch,ETCH-B4,CH3,2026-03-13T03:03:22.764810,gas_flow_o2,10.411286,13.0,7.0
W0049,LOT002,Etch,ETCH-B4,CH3,2026-03-13T03:03:22.764810,etch_time,113.44228,140.0,100.0
W0049,LOT002,Etch,ETCH-B4,CH3,2026-03-13T03:08:22.764810,rf_power,502.360199,550.0,450.0
W0049,LOT002,Etch,ETCH-B4,CH3,2026-03-13T03:08:22.764810,pressure,20.976507,25.0,15.0
W0049,LOT002,Etch,ETCH-B4,CH3,2026-03-13T03:08:22.764810,gas_flow_cf4,43.783595,60.0,40.0
W0049,LOT002,Etch,ETCH-B4,CH3,2026-03-13T03:08:22.764810,gas_flow_o2,9.897534,13.0,7.0
W0049,LOT002,Etch,ETCH-B4,CH3,2026-03-13T03:08:22.764810,etch_time,117.183951,140.0,100.0
W0049,LOT002,Etch,ETCH-B4,CH3,2026-03-13T03:13:22.764810,rf_power,489.470641,550.0,450.0
W0049,LOT002,Etch,ETCH-B4,CH3,2026-03-13T03:13:22.764810,pressure,20.385213,25.0,15.0
W0049,LOT002,Etch,ETCH-B4,CH3,2026-03-13T03:13:22.764810,gas_flow_cf4,53.362057,60.0,40.0
W0049,LOT002,Etch,ETCH-B4,CH3,2026-03-13T03:13:22.764810,gas_flow_o2,9.933361,13.0,7.0
W0049,LOT002,Etch,ETCH-B4,CH3,2026-03-13T03:13:22.764810,etch_time,121.027432,140.0,100.0
W0049,LOT002,Etch,ETCH-B4,CH3,2026-03-13T03:18:22.764810,rf_power,501.714631,550.0,450.0
W0049,LOT002,Etch,ETCH-B4,CH3,2026-03-13T03:18:22.764810,pressure,20.001804,25.0,15.0
W0049,LOT002,Etch,ETCH-B4,CH3,2026-03-13T03:18:22.764810,gas_flow_cf4,46.731972,60.0,40.0
W0049,LOT002,Etch,ETCH-B4,CH3,2026-03-13T03:18:22.764810,gas_flow_o2,10.554222,13.0,7.0
W0049,LOT002,Etch,ETCH-B4,CH3,2026-03-13T03:18:22.764810,etch_time,121.475977,140.0,100.0
W0049,LOT002,CVD,CVD-C3,CH1,2026-03-13T06:33:22.764810,temperature,401.974407,420.0,380.0
W0049,LOT002,CVD,CVD-C3,CH1,2026-03-13T06:33:22.764810,pressure,4.258047,5.5,3.5
W0049,LOT002,CVD,CVD-C3,CH1,2026-03-13T06:33:22.764810,sih4_flow,97.703898,115.0,85.0
W0049,LOT002,CVD,CVD-C3,CH1,2026-03-13T06:33:22.764810,deposition_time,298.238658,330.0,270.0
W0049,LOT002,CVD,CVD-C3,CH1,2026-03-13T06:38:22.764810,temperature,384.313491,420.0,380.0
W0049,LOT002,CVD,CVD-C3,CH1,2026-03-13T06:38:22.764810,pressure,4.039763,5.5,3.5
W0049,LOT002,CVD,CVD-C3,CH1,2026-03-13T06:38:22.764810,sih4_flow,95.806863,115.0,85.0
W0049,LOT002,CVD,CVD-C3,CH1,2026-03-13T06:38:22.764810,deposition_time,294.598694,330.0,270.0
W0049,LOT002,CVD,CVD-C3,CH1,2026-03-13T06:43:22.764810,temperature,396.389304,420.0,380.0
W0049,LOT002,CVD,CVD-C3,CH1,2026-03-13T06:43:22.764810,pressure,4.794915,5.5,3.5
W0049,LOT002,CVD,CVD-C3,CH1,2026-03-13T06:43:22.764810,sih4_flow,96.124262,115.0,85.0
W0049,LOT002,CVD,CVD-C3,CH1,2026-03-13T06:43:22.764810,deposition_time,292.993736,330.0,270.0
W0049,LOT002,CVD,CVD-C3,CH1,2026-03-13T06:48:22.764810,temperature,400.778271,420.0,380.0
W0049,LOT002,CVD,CVD-C3,CH1,2026-03-13T06:48:22.764810,pressure,4.169495,5.5,3.5
W0049,LOT002,CVD,CVD-C3,CH1,2026-03-13T06:48:22.764810,sih4_flow,107.819961,115.0,85.0
W0049,LOT002,CVD,CVD-C3,CH1,2026-03-13T06:48:22.764810,deposition_time,308.021568,330.0,270.0
W0049,LOT002,CVD,CVD-C3,CH2,2026-03-13T06:48:22.764810,temperature,394.159565,420.0,380.0
W0049,LOT002,CVD,CVD-C3,CH2,2026-03-13T06:48:22.764810,pressure,4.8041,5.5,3.5
W0049,LOT002,CVD,CVD-C3,CH2,2026-03-13T06:48:22.764810,sih4_flow,106.108541,115.0,85.0
W0049,LOT002,CVD,CVD-C3,CH2,2026-03-13T06:48:22.764810,deposition_time,288.578853,330.0,270.0
W0049,LOT002,CVD,CVD-C3,CH2,2026-03-13T06:53:22.764810,temperature,394.174167,420.0,380.0
W0049,LOT002,CVD,CVD-C3,CH2,2026-03-13T06:53:22.764810,pressure,4.316876,5.5,3.5
W0049,LOT002,CVD,CVD-C3,CH2,2026-03-13T06:53:22.764810,sih4_flow,92.923974,115.0,85.0
W0049,LOT002,CVD,CVD-C3,CH2,2026-03-13T06:53:22.764810,deposition_time,292.197115,330.0,270.0
W0049,LOT002,CVD,CVD-C3,CH2,2026-03-13T06:58:22.764810,temperature,397.999377,420.0,380.0
W0049,LOT002,CVD,CVD-C3,CH2,2026-03-13T06:58:22.764810,pressure,4.651246,5.5,3.5
W0049,LOT002,CVD,CVD-C3,CH2,2026-03-13T06:58:22.764810,sih4_flow,100.406128,115.0,85.0
W0049,LOT002,CVD,CVD-C3,CH2,2026-03-13T06:58:22.764810,deposition_time,298.519785,330.0,270.0
W0049,LOT002,CMP,CMP-D4,CH1,2026-03-13T10:33:22.764810,down_force,2.903365,4.0,2.0
W0049,LOT002,CMP,CMP-D4,CH1,2026-03-13T10:33:22.764810,platen_speed,76.076133,100.0,60.0
W0049,LOT002,CMP,CMP-D4,CH1,2026-03-13T10:33:22.764810,slurry_flow,205.917177,250.0,150.0
W0049,LOT002,CMP,CMP-D4,CH1,2026-03-13T10:33:22.764810,polish_time,92.846871,110.0,70.0
W0049,LOT002,CMP,CMP-D4,CH1,2026-03-13T10:38:22.764810,down_force,2.87663,4.0,2.0
W0049,LOT002,CMP,CMP-D4,CH1,2026-03-13T10:38:22.764810,platen_speed,76.696535,100.0,60.0
W0049,LOT002,CMP,CMP-D4,CH1,2026-03-13T10:38:22.764810,slurry_flow,215.561044,250.0,150.0
W0049,LOT002,CMP,CMP-D4,CH1,2026-03-13T10:38:22.764810,polish_time,91.233652,110.0,70.0
W0049,LOT002,CMP,CMP-D4,CH1,2026-03-13T10:43:22.764810,down_force,3.079394,4.0,2.0
W0049,LOT002,CMP,CMP-D4,CH1,2026-03-13T10:43:22.764810,platen_speed,81.320444,100.0,60.0
W0049,LOT002,CMP,CMP-D4,CH1,2026-03-13T10:43:22.764810,slurry_flow,187.975163,250.0,150.0
W0049,LOT002,CMP,CMP-D4,CH1,2026-03-13T10:43:22.764810,polish_time,97.496383,110.0,70.0
W0049,LOT002,CMP,CMP-D4,CH1,2026-03-13T10:48:22.764810,down_force,2.9193,4.0,2.0
W0049,LOT002,CMP,CMP-D4,CH1,2026-03-13T10:48:22.764810,platen_speed,82.466126,100.0,60.0
W0049,LOT002,CMP,CMP-D4,CH1,2026-03-13T10:48:22.764810,slurry_flow,214.584327,250.0,150.0
W0049,LOT002,CMP,CMP-D4,CH1,2026-03-13T10:48:22.764810,polish_time,90.40688,110.0,70.0
W0049,LOT002,CMP,CMP-D4,CH1,2026-03-13T10:53:22.764810,down_force,2.370207,4.0,2.0
W0049,LOT002,CMP,CMP-D4,CH1,2026-03-13T10:53:22.764810,platen_speed,80.956425,100.0,60.0
W0049,LOT002,CMP,CMP-D4,CH1,2026-03-13T10:53:22.764810,slurry_flow,199.79079,250.0,150.0
W0049,LOT002,CMP,CMP-D4,CH1,2026-03-13T10:53:22.764810,polish_time,99.480616,110.0,70.0
W0049,LOT002,CMP,CMP-D4,CH2,2026-03-13T10:48:22.764810,down_force,2.727833,4.0,2.0
W0049,LOT002,CMP,CMP-D4,CH2,2026-03-13T10:48:22.764810,platen_speed,76.671633,100.0,60.0
W0049,LOT002,CMP,CMP-D4,CH2,2026-03-13T10:48:22.764810,slurry_flow,217.127114,250.0,150.0
W0049,LOT002,CMP,CMP-D4,CH2,2026-03-13T10:48:22.764810,polish_time,90.229805,110.0,70.0
W0049,LOT002,CMP,CMP-D4,CH2,2026-03-13T10:53:22.764810,down_force,2.951483,4.0,2.0
W0049,LOT002,CMP,CMP-D4,CH2,2026-03-13T10:53:22.764810,platen_speed,76.402387,100.0,60.0
W0049,LOT002,CMP,CMP-D4,CH2,2026-03-13T10:53:22.764810,slurry_flow,204.476963,250.0,150.0
W0049,LOT002,CMP,CMP-D4,CH2,2026-03-13T10:53:22.764810,polish_time,92.722299,110.0,70.0
W0049,LOT002,CMP,CMP-D4,CH2,2026-03-13T10:58:22.764810,down_force,2.781101,4.0,2.0
W0049,LOT002,CMP,CMP-D4,CH2,2026-03-13T10:58:22.764810,platen_speed,79.579173,100.0,60.0
W0049,LOT002,CMP,CMP-D4,CH2,2026-03-13T10:58:22.764810,slurry_flow,196.644842,250.0,150.0
W0049,LOT002,CMP,CMP-D4,CH2,2026-03-13T10:58:22.764810,polish_time,91.279886,110.0,70.0
W0049,LOT002,CMP,CMP-D4,CH2,2026-03-13T11:03:22.764810,down_force,2.30147,4.0,2.0
W0049,LOT002,CMP,CMP-D4,CH2,2026-03-13T11:03:22.764810,platen_speed,76.642249,100.0,60.0
W0049,LOT002,CMP,CMP-D4,CH2,2026-03-13T11:03:22.764810,slurry_flow,190.429189,250.0,150.0
W0049,LOT002,CMP,CMP-D4,CH2,2026-03-13T11:03:22.764810,polish_time,94.323365,110.0,70.0
W0049,LOT002,CMP,CMP-D4,CH2,2026-03-13T11:08:22.764810,down_force,3.125478,4.0,2.0
W0049,LOT002,CMP,CMP-D4,CH2,2026-03-13T11:08:22.764810,platen_speed,79.688241,100.0,60.0
W0049,LOT002,CMP,CMP-D4,CH2,2026-03-13T11:08:22.764810,slurry_flow,192.920271,250.0,150.0
W0049,LOT002,CMP,CMP-D4,CH2,2026-03-13T11:08:22.764810,polish_time,85.892429,110.0,70.0
W0049,LOT002,CMP,CMP-D4,CH3,2026-03-13T11:03:22.764810,down_force,3.044768,4.0,2.0
W0049,LOT002,CMP,CMP-D4,CH3,2026-03-13T11:03:22.764810,platen_speed,77.461299,100.0,60.0
W0049,LOT002,CMP,CMP-D4,CH3,2026-03-13T11:03:22.764810,slurry_flow,210.972213,250.0,150.0
W0049,LOT002,CMP,CMP-D4,CH3,2026-03-13T11:03:22.764810,polish_time,96.904033,110.0,70.0
W0049,LOT002,CMP,CMP-D4,CH3,2026-03-13T11:08:22.764810,down_force,2.991439,4.0,2.0
W0049,LOT002,CMP,CMP-D4,CH3,2026-03-13T11:08:22.764810,platen_speed,83.416342,100.0,60.0
W0049,LOT002,CMP,CMP-D4,CH3,2026-03-13T11:08:22.764810,slurry_flow,195.884511,250.0,150.0
W0049,LOT002,CMP,CMP-D4,CH3,2026-03-13T11:08:22.764810,polish_time,86.428241,110.0,70.0
W0049,LOT002,CMP,CMP-D4,CH3,2026-03-13T11:13:22.764810,down_force,3.220055,4.0,2.0
W0049,LOT002,CMP,CMP-D4,CH3,2026-03-13T11:13:22.764810,platen_speed,84.739601,100.0,60.0
W0049,LOT002,CMP,CMP-D4,CH3,2026-03-13T11:13:22.764810,slurry_flow,219.63158,250.0,150.0
W0049,LOT002,CMP,CMP-D4,CH3,2026-03-13T11:13:22.764810,polish_time,91.663275,110.0,70.0
W0049,LOT002,Implant,IMP-E1,CH1,2026-03-13T14:33:22.764810,beam_energy,51.724221,60.0,40.0
W0049,LOT002,Implant,IMP-E1,CH1,2026-03-13T14:33:22.764810,dose,1015530861423307.4,1200000000000000.0,800000000000000.0
W0049,LOT002,Implant,IMP-E1,CH1,2026-03-13T14:33:22.764810,tilt_angle,7.421014,9.0,5.0
W0049,LOT002,Implant,IMP-E1,CH1,2026-03-13T14:33:22.764810,beam_current,10.216642,12.0,8.0
W0049,LOT002,Implant,IMP-E1,CH1,2026-03-13T14:38:22.764810,beam_energy,51.610168,60.0,40.0
W0049,LOT002,Implant,IMP-E1,CH1,2026-03-13T14:38:22.764810,dose,943229077239856.8,1200000000000000.0,800000000000000.0
W0049,LOT002,Implant,IMP-E1,CH1,2026-03-13T14:38:22.764810,tilt_angle,6.930651,9.0,5.0
W0049,LOT002,Implant,IMP-E1,CH1,2026-03-13T14:38:22.764810,beam_current,10.406818,12.0,8.0
W0049,LOT002,Implant,IMP-E1,CH1,2026-03-13T14:43:22.764810,beam_energy,51.447945,60.0,40.0
W0049,LOT002,Implant,IMP-E1,CH1,2026-03-13T14:43:22.764810,dose,1044945160493455.5,1200000000000000.0,800000000000000.0
W0049,LOT002,Implant,IMP-E1,CH1,2026-03-13T14:43:22.764810,tilt_angle,7.036196,9.0,5.0
W0049,LOT002,Implant,IMP-E1,CH1,2026-03-13T14:43:22.764810,beam_current,9.673989,12.0,8.0
W0049,LOT002,Implant,IMP-E1,CH1,2026-03-13T14:48:22.764810,beam_energy,49.882107,60.0,40.0
W0049,LOT002,Implant,IMP-E1,CH1,2026-03-13T14:48:22.764810,dose,1002351718200425.1,1200000000000000.0,800000000000000.0
W0049,LOT002,Implant,IMP-E1,CH1,2026-03-13T14:48:22.764810,tilt_angle,7.072522,9.0,5.0
W0049,LOT002,Implant,IMP-E1,CH1,2026-03-13T14:48:22.764810,beam_current,9.516067,12.0,8.0
W0049,LOT002,Implant,IMP-E1,CH2,2026-03-13T14:48:22.764810,beam_energy,49.468267,60.0,40.0
W0049,LOT002,Implant,IMP-E1,CH2,2026-03-13T14:48:22.764810,dose,995566619525293.5,1200000000000000.0,800000000000000.0
W0049,LOT002,Implant,IMP-E1,CH2,2026-03-13T14:48:22.764810,tilt_angle,7.993739,9.0,5.0
W0049,LOT002,Implant,IMP-E1,CH2,2026-03-13T14:48:22.764810,beam_current,9.582813,12.0,8.0
W0049,LOT002,Implant,IMP-E1,CH2,2026-03-13T14:53:22.764810,beam_energy,49.530842,60.0,40.0
W0049,LOT002,Implant,IMP-E1,CH2,2026-03-13T14:53:22.764810,dose,1034412985538620.6,1200000000000000.0,800000000000000.0
W0049,LOT002,Implant,IMP-E1,CH2,2026-03-13T14:53:22.764810,tilt_angle,7.164322,9.0,5.0
W0049,LOT002,Implant,IMP-E1,CH2,2026-03-13T14:53:22.764810,beam_current,9.647231,12.0,8.0
W0049,LOT002,Implant,IMP-E1,CH2,2026-03-13T14:58:22.764810,beam_energy,48.307921,60.0,40.0
W0049,LOT002,Implant,IMP-E1,CH2,2026-03-13T14:58:22.764810,dose,1032844935315982.4,1200000000000000.0,800000000000000.0
W0049,LOT002,Implant,IMP-E1,CH2,2026-03-13T14:58:22.764810,tilt_angle,6.783296,9.0,5.0
W0049,LOT002,Implant,IMP-E1,CH2,2026-03-13T14:58:22.764810,beam_current,10.029955,12.0,8.0
W0049,LOT002,Implant,IMP-E1,CH2,2026-03-13T15:03:22.764810,beam_energy,50.247509,60.0,40.0
W0049,LOT002,Implant,IMP-E1,CH2,2026-03-13T15:03:22.764810,dose,1015603106586336.9,1200000000000000.0,800000000000000.0
W0049,LOT002,Implant,IMP-E1,CH2,2026-03-13T15:03:22.764810,tilt_angle,7.257481,9.0,5.0
W0049,LOT002,Implant,IMP-E1,CH2,2026-03-13T15:03:22.764810,beam_current,11.540745,12.0,8.0
W0050,LOT002,Litho,LITHO-A1,CH1,2026-03-22T02:53:10.764810,exposure_dose,33.862254,40.0,30.0
W0050,LOT002,Litho,LITHO-A1,CH1,2026-03-22T02:53:10.764810,focus_offset,-0.00663,0.2,-0.2
W0050,LOT002,Litho,LITHO-A1,CH1,2026-03-22T02:53:10.764810,develop_time,63.493575,70.0,50.0
W0050,LOT002,Litho,LITHO-A1,CH1,2026-03-22T02:53:10.764810,bake_temperature,107.940218,115.0,105.0
W0050,LOT002,Litho,LITHO-A1,CH1,2026-03-22T02:58:10.764810,exposure_dose,32.440609,40.0,30.0
W0050,LOT002,Litho,LITHO-A1,CH1,2026-03-22T02:58:10.764810,focus_offset,0.022097,0.2,-0.2
W0050,LOT002,Litho,LITHO-A1,CH1,2026-03-22T02:58:10.764810,develop_time,55.042927,70.0,50.0
W0050,LOT002,Litho,LITHO-A1,CH1,2026-03-22T02:58:10.764810,bake_temperature,107.956506,115.0,105.0
W0050,LOT002,Litho,LITHO-A1,CH1,2026-03-22T03:03:10.764810,exposure_dose,36.762737,40.0,30.0
W0050,LOT002,Litho,LITHO-A1,CH1,2026-03-22T03:03:10.764810,focus_offset,-0.020444,0.2,-0.2
W0050,LOT002,Litho,LITHO-A1,CH1,2026-03-22T03:03:10.764810,develop_time,64.392179,70.0,50.0
W0050,LOT002,Litho,LITHO-A1,CH1,2026-03-22T03:03:10.764810,bake_temperature,108.96523,115.0,105.0
W0050,LOT002,Litho,LITHO-A1,CH2,2026-03-22T03:08:10.764810,exposure_dose,34.522277,40.0,30.0
W0050,LOT002,Litho,LITHO-A1,CH2,2026-03-22T03:08:10.764810,focus_offset,0.027032,0.2,-0.2
W0050,LOT002,Litho,LITHO-A1,CH2,2026-03-22T03:08:10.764810,develop_time,60.943057,70.0,50.0
W0050,LOT002,Litho,LITHO-A1,CH2,2026-03-22T03:08:10.764810,bake_temperature,109.7451,115.0,105.0
W0050,LOT002,Litho,LITHO-A1,CH2,2026-03-22T03:13:10.764810,exposure_dose,34.02731,40.0,30.0
W0050,LOT002,Litho,LITHO-A1,CH2,2026-03-22T03:13:10.764810,focus_offset,0.011568,0.2,-0.2
W0050,LOT002,Litho,LITHO-A1,CH2,2026-03-22T03:13:10.764810,develop_time,62.753772,70.0,50.0
W0050,LOT002,Litho,LITHO-A1,CH2,2026-03-22T03:13:10.764810,bake_temperature,110.762809,115.0,105.0
W0050,LOT002,Litho,LITHO-A1,CH2,2026-03-22T03:18:10.764810,exposure_dose,34.051297,40.0,30.0
W0050,LOT002,Litho,LITHO-A1,CH2,2026-03-22T03:18:10.764810,focus_offset,-0.049589,0.2,-0.2
W0050,LOT002,Litho,LITHO-A1,CH2,2026-03-22T03:18:10.764810,develop_time,58.614422,70.0,50.0
W0050,LOT002,Litho,LITHO-A1,CH2,2026-03-22T03:18:10.764810,bake_temperature,108.726257,115.0,105.0
W0050,LOT002,Litho,LITHO-A1,CH2,2026-03-22T03:23:10.764810,exposure_dose,35.221114,40.0,30.0
W0050,LOT002,Litho,LITHO-A1,CH2,2026-03-22T03:23:10.764810,focus_offset,0.040689,0.2,-0.2
W0050,LOT002,Litho,LITHO-A1,CH2,2026-03-22T03:23:10.764810,develop_time,59.85732,70.0,50.0
W0050,LOT002,Litho,LITHO-A1,CH2,2026-03-22T03:23:10.764810,bake_temperature,111.719767,115.0,105.0
W0050,LOT002,Litho,LITHO-A1,CH2,2026-03-22T03:28:10.764810,exposure_dose,37.663122,40.0,30.0
W0050,LOT002,Litho,LITHO-A1,CH2,2026-03-22T03:28:10.764810,focus_offset,0.015387,0.2,-0.2
W0050,LOT002,Litho,LITHO-A1,CH2,2026-03-22T03:28:10.764810,develop_time,61.403875,70.0,50.0
W0050,LOT002,Litho,LITHO-A1,CH2,2026-03-22T03:28:10.764810,bake_temperature,109.099542,115.0,105.0
W0050,LOT002,Etch,ETCH-B1,CH1,2026-03-22T06:53:10.764810,rf_power,555.73998,550.0,450.0
W0050,LOT002,Etch,ETCH-B1,CH1,2026-03-22T06:53:10.764810,pressure,21.515318,25.0,15.0
W0050,LOT002,Etch,ETCH-B1,CH1,2026-03-22T06:53:10.764810,gas_flow_cf4,48.37468,60.0,40.0
W0050,LOT002,Etch,ETCH-B1,CH1,2026-03-22T06:53:10.764810,gas_flow_o2,10.837135,13.0,7.0
W0050,LOT002,Etch,ETCH-B1,CH1,2026-03-22T06:53:10.764810,etch_time,115.495394,140.0,100.0
W0050,LOT002,Etch,ETCH-B1,CH1,2026-03-22T06:58:10.764810,rf_power,554.689934,550.0,450.0
W0050,LOT002,Etch,ETCH-B1,CH1,2026-03-22T06:58:10.764810,pressure,23.98789,25.0,15.0
W0050,LOT002,Etch,ETCH-B1,CH1,2026-03-22T06:58:10.764810,gas_flow_cf4,46.961943,60.0,40.0
W0050,LOT002,Etch,ETCH-B1,CH1,2026-03-22T06:58:10.764810,gas_flow_o2,9.120021,13.0,7.0
W0050,LOT002,Etch,ETCH-B1,CH1,2026-03-22T06:58:10.764810,etch_time,117.771023,140.0,100.0
W0050,LOT002,Etch,ETCH-B1,CH1,2026-03-22T07:03:10.764810,rf_power,492.444165,550.0,450.0
W0050,LOT002,Etch,ETCH-B1,CH1,2026-03-22T07:03:10.764810,pressure,20.525937,25.0,15.0
W0050,LOT002,Etch,ETCH-B1,CH1,2026-03-22T07:03:10.764810,gas_flow_cf4,50.731673,60.0,40.0
W0050,LOT002,Etch,ETCH-B1,CH1,2026-03-22T07:03:10.764810,gas_flow_o2,9.403513,13.0,7.0
W0050,LOT002,Etch,ETCH-B1,CH1,2026-03-22T07:03:10.764810,etch_time,134.638246,140.0,100.0
W0050,LOT002,Etch,ETCH-B1,CH2,2026-03-22T07:08:10.764810,rf_power,494.109106,550.0,450.0
W0050,LOT002,Etch,ETCH-B1,CH2,2026-03-22T07:08:10.764810,pressure,18.199226,25.0,15.0
W0050,LOT002,Etch,ETCH-B1,CH2,2026-03-22T07:08:10.764810,gas_flow_cf4,48.840097,60.0,40.0
W0050,LOT002,Etch,ETCH-B1,CH2,2026-03-22T07:08:10.764810,gas_flow_o2,10.386591,13.0,7.0
W0050,LOT002,Etch,ETCH-B1,CH2,2026-03-22T07:08:10.764810,etch_time,107.441163,140.0,100.0
W0050,LOT002,Etch,ETCH-B1,CH2,2026-03-22T07:13:10.764810,rf_power,486.906445,550.0,450.0
W0050,LOT002,Etch,ETCH-B1,CH2,2026-03-22T07:13:10.764810,pressure,23.308846,25.0,15.0
W0050,LOT002,Etch,ETCH-B1,CH2,2026-03-22T07:13:10.764810,gas_flow_cf4,48.000129,60.0,40.0
