wafer_id,x,y,defect_code,timestamp,lot_id
W0052,42.71,-56.47,46,2026-03-03T20:29:47.764810,LOT003
W0052,64.27,-90.77,17,2026-03-03T20:29:52.764810,LOT003
W0052,59.33,-46.47,55,2026-03-03T20:43:32.764810,LOT003
W0052,60.88,-75.74,12,2026-03-03T20:49:01.764810,LOT003
W0052,64.23,-93.38,45,2026-03-03T20:16:46.764810,LOT003
W0052,59.52,-94.47,61,2026-03-03T20:41:30.764810,LOT003
W0052,86.54,-72.17,12,2026-03-03T20:17:44.764810,LOT003
W0052,110.82,-85.05,71,2026-03-03T20:45:44.764810,LOT003
W0052,57.67,-49.38,6,2026-03-03T20:49:18.764810,LOT003
W0052,88.16,-67.66,24,2026-03-03T20:40:57.764810,LOT003
W0052,53.62,-46.02,78,2026-03-03T20:48:23.764810,LOT003
W0052,70.19,-80.63,16,2026-03-03T21:06:35.764810,LOT003
W0052,89.51,-74.13,65,2026-03-03T21:09:29.764810,LOT003
W0052,52.79,-73.14,21,2026-03-03T21:11:02.764810,LOT003
W0052,58.91,-121.64,26,2026-03-03T20:40:25.764810,LOT003
W0052,57.31,-82.17,5,2026-03-03T20:21:08.764810,LOT003
W0052,52.95,-64.63,2,2026-03-03T20:47:56.764810,LOT003
W0052,58.97,-66.17,16,2026-03-03T20:25:02.764810,LOT003
W0052,51.72,-59.32,51,2026-03-03T20:21:12.764810,LOT003
W0052,51.03,-111.02,46,2026-03-03T20:58:25.764810,LOT003
W0052,91.01,-87.39,71,2026-03-03T20:29:34.764810,LOT003
W0052,99.28,-64.8,72,2026-03-03T21:00:40.764810,LOT003
W0052,83.9,-57.15,72,2026-03-03T20:57:33.764810,LOT003
W0052,73.13,-71.8,24,2026-03-03T21:02:36.764810,LOT003
W0052,91.71,-72.01,12,2026-03-03T21:13:02.764810,LOT003
W0052,59.75,-64.46,64,2026-03-03T20:59:52.764810,LOT003
W0052,37.72,-52.79,81,2026-03-03T20:44:04.764810,LOT003
W0052,92.65,-54.72,91,2026-03-03T21:06:25.764810,LOT003
W0052,89.78,-75.12,34,2026-03-03T20:50:51.764810,LOT003
W0052,69.64,-93.33,34,2026-03-03T21:07:36.764810,LOT003
W0052,99.14,-81.49,52,2026-03-03T20:47:03.764810,LOT003
W0053,-57.12,-0.27,57,2026-03-10T22:11:14.764810,LOT003
W0053,-5.44,52.64,34,2026-03-10T21:28:43.764810,LOT003
W0053,53.37,12.65,19,2026-03-10T21:34:06.764810,LOT003
W0053,50.43,34.24,28,2026-03-10T22:06:56.764810,LOT003
W0053,-3.63,56.4,20,2026-03-10T21:29:27.764810,LOT003
W0053,57.99,12.56,21,2026-03-10T22:08:23.764810,LOT003
W0053,37.27,44.02,66,2026-03-10T21:20:56.764810,LOT003
W0053,-42.72,37.31,82,2026-03-10T21:27:01.764810,LOT003
W0053,-24.32,-50.18,97,2026-03-10T22:01:15.764810,LOT003
W0053,59.89,-5.73,38,2026-03-10T21:37:06.764810,LOT003
W0053,15.18,52.37,20,2026-03-10T21:43:24.764810,LOT003
W0053,37.24,34.05,72,2026-03-10T22:05:32.764810,LOT003
W0053,-25.98,57.37,95,2026-03-10T21:58:25.764810,LOT003
W0053,-28.28,-52.44,20,2026-03-10T22:08:45.764810,LOT003
W0053,-13.93,43.38,86,2026-03-10T22:06:34.764810,LOT003
W0053,12.05,-55.94,81,2026-03-10T22:18:30.764810,LOT003
W0053,44.63,6.55,24,2026-03-10T21:31:58.764810,LOT003
W0053,12.7,-47.3,94,2026-03-10T21:43:55.764810,LOT003
W0053,12.48,56.44,52,2026-03-10T21:23:41.764810,LOT003
W0053,-4.92,62.52,49,2026-03-10T21:32:16.764810,LOT003
W0053,-10.01,66.27,80,2026-03-10T21:42:49.764810,LOT003
W0053,-22.26,-60.7,28,2026-03-10T21:45:09.764810,LOT003
W0053,-40.29,-24.32,84,2026-03-10T21:23:08.764810,LOT003
W0053,65.01,8.02,50,2026-03-10T21:36:19.764810,LOT003
W0053,32.31,50.74,82,2026-03-10T22:13:44.764810,LOT003
W0053,-30.21,52.56,93,2026-03-10T21:52:28.764810,LOT003
W0053,17.89,49.36,32,2026-03-10T21:24:20.764810,LOT003
W0053,-55.67,-17.44,83,2026-03-10T21:27:36.764810,LOT003
W0053,-28.99,-50.13,69,2026-03-10T21:23:34.764810,LOT003
W0053,-17.84,55.46,35,2026-03-10T21:46:52.764810,LOT003
W0053,-16.72,-56.83,88,2026-03-10T22:13:55.764810,LOT003
W0053,50.75,22.85,63,2026-03-10T21:38:36.764810,LOT003
W0053,51.29,-18.54,14,2026-03-10T22:16:17.764810,LOT003
W0053,8.35,-55.6,31,2026-03-10T21:20:12.764810,LOT003
W0053,-20.84,58.36,63,2026-03-10T22:05:27.764810,LOT003
W0053,-26.55,-54.4,41,2026-03-10T21:35:25.764810,LOT003
W0053,58.2,-20.25,72,2026-03-10T21:40:35.764810,LOT003
W0053,-38.91,42.93,99,2026-03-10T21:28:06.764810,LOT003
W0053,35.53,-36.34,84,2026-03-10T21:58:07.764810,LOT003
W0053,-19.44,48.98,42,2026-03-10T21:29:55.764810,LOT003
W0053,16.6,-58.16,2,2026-03-10T22:04:50.764810,LOT003
W0053,56.33,26.44,10,2026-03-10T21:34:47.764810,LOT003
W0053,-61.29,3.3,50,2026-03-10T21:31:41.764810,LOT003
W0053,-21.66,-51.92,52,2026-03-10T22:04:54.764810,LOT003
W0053,55.34,-13.73,8,2026-03-10T21:54:30.764810,LOT003
W0053,-43.87,14.68,37,2026-03-10T22:05:06.764810,LOT003
W0053,56.18,-5.1,52,2026-03-10T21:35:25.764810,LOT003
W0053,45.18,16.31,74,2026-03-10T22:16:19.764810,LOT003
W0053,-37.99,32.86,93,2026-03-10T21:52:06.764810,LOT003
W0053,51.3,-29.17,85,2026-03-10T21:44:43.764810,LOT003
W0053,-47.99,25.09,50,2026-03-10T21:24:06.764810,LOT003
W0053,27.51,-35.58,41,2026-03-10T22:09:39.764810,LOT003
W0053,-53.68,17.68,36,2026-03-10T22:13:45.764810,LOT003
W0053,-45.04,23.17,61,2026-03-10T21:22:51.764810,LOT003
W0053,19.43,46.06,47,2026-03-10T21:41:31.764810,LOT003
W0053,-24.63,41.06,33,2026-03-10T21:58:36.764810,LOT003
W0053,-14.89,-61.71,10,2026-03-10T22:14:20.764810,LOT003
W0053,51.56,-4.23,23,2026-03-10T22:02:31.764810,LOT003
W0053,22.36,37.33,85,2026-03-10T21:24:22.764810,LOT003
W0053,-39.46,31.73,48,2026-03-10T21:25:41.764810,LOT003
W0053,24.46,53.78,55,2026-03-10T22:08:57.764810,LOT003
W0053,-41.14,40.43,35,2026-03-10T21:24:41.764810,LOT003
W0053,59.24,-16.17,10,2026-03-10T21:58:26.764810,LOT003
W0053,48.01,-32.83,99,2026-03-10T22:05:44.764810,LOT003
W0053,-42.13,-4.14,44,2026-03-10T21:42:18.764810,LOT003
W0053,35.96,40.33,55,2026-03-10T21:38:19.764810,LOT003
W0053,45.27,28.68,3,2026-03-10T21:58:39.764810,LOT003
W0053,35.99,-34.88,86,2026-03-10T21:26:01.764810,LOT003
W0053,-47.88,-0.74,74,2026-03-10T22:08:59.764810,LOT003
W0053,-24.18,-53.51,49,2026-03-10T22:00:13.764810,LOT003
W0053,44.8,32.51,28,2026-03-10T22:00:07.764810,LOT003
W0053,14.85,-47.11,42,2026-03-10T21:50:33.764810,LOT003
W0053,-12.1,-45.73,71,2026-03-10T21:53:41.764810,LOT003
W0053,54.45,-25.88,46,2026-03-10T22:14:43.764810,LOT003
W0053,0.29,-59.21,24,2026-03-10T21:23:53.764810,LOT003
W0053,-25.61,53.56,62,2026-03-10T22:14:37.764810,LOT003
W0053,-57.68,-12.29,1,2026-03-10T22:15:09.764810,LOT003
W0053,-57.41,-13.5,18,2026-03-10T21:21:01.764810,LOT003
W0053,-30.37,49.78,33,2026-03-10T21:31:18.764810,LOT003
W0053,16.65,-49.59,56,2026-03-10T21:30:35.764810,LOT003
W0053,-12.14,-57.62,86,2026-03-10T21:20:48.764810,LOT003
W0053,21.8,51.75,10,2026-03-10T22:02:17.764810,LOT003
W0053,42.65,-27.58,84,2026-03-10T21:53:39.764810,LOT003
W0053,54.09,12.25,13,2026-03-10T21:29:03.764810,LOT003
W0053,39.94,-47.72,94,2026-03-10T22:04:57.764810,LOT003
W0053,31.62,-47.5,12,2026-03-10T21:30:00.764810,LOT003
W0053,31.86,-48.17,40,2026-03-10T21:24:47.764810,LOT003
W0053,22.31,44.49,26,2026-03-10T21:58:48.764810,LOT003
W0053,-2.43,-51.04,32,2026-03-10T22:11:06.764810,LOT003
W0053,31.97,46.19,92,2026-03-10T21:49:08.764810,LOT003
W0053,-14.94,-52.53,80,2026-03-10T21:47:19.764810,LOT003
W0053,38.12,-37.94,60,2026-03-10T21:56:05.764810,LOT003
W0053,-10.31,48.77,73,2026-03-10T22:03:58.764810,LOT003
W0053,50.89,3.1,59,2026-03-10T21:47:29.764810,LOT003
W0053,39.8,26.04,5,2026-03-10T21:58:26.764810,LOT003
W0053,-48.17,-21.38,67,2026-03-10T21:52:10.764810,LOT003
W0053,-15.58,-52.38,28,2026-03-10T21:24:50.764810,LOT003
W0053,-7.14,-54.57,22,2026-03-10T21:48:53.764810,LOT003
W0053,60.82,-12.13,63,2026-03-10T21:52:48.764810,LOT003
W0053,38.32,-22.97,30,2026-03-10T21:25:14.764810,LOT003
W0053,65.24,1.24,78,2026-03-10T22:12:22.764810,LOT003
W0053,-14.31,-57.22,24,2026-03-10T21:28:47.764810,LOT003
W0053,-46.36,-31.18,57,2026-03-10T22:04:17.764810,LOT003
W0053,50.55,-2.27,50,2026-03-10T22:05:51.764810,LOT003
W0053,15.39,-50.72,98,2026-03-10T21:21:42.764810,LOT003
W0053,13.27,-57.34,59,2026-03-10T21:42:56.764810,LOT003
W0053,-44.79,-25.35,90,2026-03-10T21:59:09.764810,LOT003
W0053,45.88,37.72,68,2026-03-10T21:56:17.764810,LOT003
W0053,-55.29,-2.24,80,2026-03-10T21:52:13.764810,LOT003
W0053,13.32,-53.69,84,2026-03-10T21:56:58.764810,LOT003
W0053,-30.83,50.15,54,2026-03-10T21:43:50.764810,LOT003
W0053,-29.87,-39.35,31,2026-03-10T22:17:10.764810,LOT003
W0053,-53.65,1.13,82,2026-03-10T21:33:58.764810,LOT003
W0053,-52.92,-13.74,81,2026-03-10T22:06:32.764810,LOT003
W0053,-53.49,-23.93,74,2026-03-10T22:07:27.764810,LOT003
W0053,46.19,-40.58,89,2026-03-10T21:40:51.764810,LOT003
W0053,2.2,-48.95,26,2026-03-10T21:27:39.764810,LOT003
W0053,-26.84,48.44,78,2026-03-10T21:26:02.764810,LOT003
W0053,-30.25,38.09,81,2026-03-10T22:12:20.764810,LOT003
W0053,-5.71,55.04,49,2026-03-10T21:42:13.764810,LOT003
W0053,35.85,-45.34,40,2026-03-10T21:32:38.764810,LOT003
W0053,17.86,49.91,4,2026-03-10T21:54:46.764810,LOT003
W0053,-61.55,5.57,87,2026-03-10T22:09:16.764810,LOT003
W0053,-48.19,-32.03,75,2026-03-10T22:03:15.764810,LOT003
W0053,50.66,27.05,43,2026-03-10T21:32:11.764810,LOT003
W0053,46.18,-31.78,30,2026-03-10T21:28:17.764810,LOT003
W0053,22.75,54.2,19,2026-03-10T21:22:54.764810,LOT003
W0053,25.96,-56.62,21,2026-03-10T21:28:02.764810,LOT003
W0053,22.33,-51.78,76,2026-03-10T21:24:30.764810,LOT003
W0053,45.57,27.62,46,2026-03-10T22:17:16.764810,LOT003
W0053,64.38,-22.67,4,2026-03-10T22:12:39.764810,LOT003
W0053,-16.25,53.85,45,2026-03-10T21:52:58.764810,LOT003
W0053,32.47,43.94,49,2026-03-10T21:38:22.764810,LOT003
W0053,-22.71,-53.89,37,2026-03-10T21:58:13.764810,LOT003
W0053,-34.28,-30.69,82,2026-03-10T21:50:55.764810,LOT003
W0053,-42.26,24.15,37,2026-03-10T21:52:32.764810,LOT003
W0053,-30.55,-32.97,1,2026-03-10T22:08:19.764810,LOT003
W0053,-38.27,25.22,7,2026-03-10T21:19:51.764810,LOT003
W0053,-47.47,16.51,18,2026-03-10T21:48:30.764810,LOT003
W0053,11.05,51.85,72,2026-03-10T21:51:28.764810,LOT003
W0053,-46.24,25.44,51,2026-03-10T21:40:41.764810,LOT003
W0053,-39.0,-38.47,40,2026-03-10T21:56:58.764810,LOT003
W0053,-29.14,-49.12,86,2026-03-10T22:11:50.764810,LOT003
W0053,26.21,46.3,56,2026-03-10T21:53:40.764810,LOT003
W0053,-26.33,50.9,52,2026-03-10T21:40:06.764810,LOT003
W0053,-62.13,3.58,74,2026-03-10T21:50:21.764810,LOT003
W0053,53.1,39.66,76,2026-03-10T21:50:30.764810,LOT003
W0053,-55.78,29.91,40,2026-03-10T21:25:51.764810,LOT003
W0053,49.89,42.17,54,2026-03-10T22:15:30.764810,LOT003
W0053,16.88,52.24,26,2026-03-10T21:46:06.764810,LOT003
W0053,-5.43,-46.14,45,2026-03-10T21:48:54.764810,LOT003
W0053,-52.78,13.3,89,2026-03-10T21:22:05.764810,LOT003
W0054,-88.93,-45.97,5,2026-03-11T04:42:44.764810,LOT003
W0054,-6.22,0.38,53,2026-03-11T04:57:50.764810,LOT003
W0054,-109.77,-64.29,46,2026-03-11T05:02:39.764810,LOT003
W0054,16.75,8.95,90,2026-03-11T04:56:13.764810,LOT003
W0054,65.37,38.91,61,2026-03-11T04:54:45.764810,LOT003
W0054,-43.42,-27.26,5,2026-03-11T05:21:21.764810,LOT003
W0054,-7.59,-4.18,95,2026-03-11T05:07:31.764810,LOT003
W0054,130.72,71.46,35,2026-03-11T05:19:44.764810,LOT003
W0054,38.67,24.66,55,2026-03-11T05:23:15.764810,LOT003
W0054,97.01,55.36,24,2026-03-11T05:12:52.764810,LOT003
W0054,-97.03,-52.57,57,2026-03-11T04:46:33.764810,LOT003
W0054,114.67,61.15,15,2026-03-11T05:24:30.764810,LOT003
W0054,-54.04,-29.73,73,2026-03-11T05:25:32.764810,LOT003
W0054,-96.55,-56.99,46,2026-03-11T04:50:32.764810,LOT003
W0054,87.78,55.21,73,2026-03-11T05:28:40.764810,LOT003
W0054,-30.26,-16.34,49,2026-03-11T04:56:22.764810,LOT003
W0054,51.08,27.62,42,2026-03-11T04:55:13.764810,LOT003
W0054,60.98,35.83,7,2026-03-11T05:28:35.764810,LOT003
W0054,104.66,59.16,48,2026-03-11T05:21:41.764810,LOT003
W0054,120.12,63.96,60,2026-03-11T05:30:15.764810,LOT003
W0054,-66.31,-40.68,2,2026-03-11T04:53:24.764810,LOT003
W0054,-111.07,-63.26,48,2026-03-11T05:05:02.764810,LOT003
W0054,49.7,22.76,15,2026-03-11T04:52:11.764810,LOT003
W0054,71.46,44.08,68,2026-03-11T04:52:09.764810,LOT003
W0054,76.77,44.06,60,2026-03-11T05:09:23.764810,LOT003
W0054,-12.48,-6.1,87,2026-03-11T04:55:15.764810,LOT003
W0054,-72.06,-45.07,55,2026-03-11T05:01:37.764810,LOT003
W0054,-85.33,-49.63,31,2026-03-11T04:46:30.764810,LOT003
W0054,-22.47,-18.44,41,2026-03-11T05:23:05.764810,LOT003
W0054,-4.55,3.28,38,2026-03-11T05:16:58.764810,LOT003
W0054,-31.41,-18.72,80,2026-03-11T05:39:11.764810,LOT003
W0054,-54.3,-30.49,72,2026-03-11T05:38:32.764810,LOT003
W0054,-89.37,-40.97,73,2026-03-11T05:33:17.764810,LOT003
W0054,-30.25,-11.37,43,2026-03-11T05:22:55.764810,LOT003
W0054,129.17,75.4,51,2026-03-11T05:04:58.764810,LOT003
W0054,-113.28,-59.51,37,2026-03-11T05:09:25.764810,LOT003
W0054,89.6,48.47,85,2026-03-11T05:10:50.764810,LOT003
W0054,110.29,57.37,32,2026-03-11T05:01:32.764810,LOT003
W0054,-66.03,-35.65,43,2026-03-11T05:32:37.764810,LOT003
W0054,-95.95,-49.66,34,2026-03-11T05:40:52.764810,LOT003
W0054,-28.91,-11.4,38,2026-03-11T05:32:02.764810,LOT003
W0054,-30.65,-23.27,29,2026-03-11T05:02:09.764810,LOT003
W0054,-67.68,-35.36,91,2026-03-11T04:58:44.764810,LOT003
W0054,-130.66,-62.27,10,2026-03-11T05:35:12.764810,LOT003
W0054,-116.06,-62.87,40,2026-03-11T05:22:56.764810,LOT003
W0054,-98.36,-49.21,16,2026-03-11T05:08:10.764810,LOT003
W0054,98.91,55.22,73,2026-03-11T05:22:21.764810,LOT003
W0054,-85.56,-47.81,76,2026-03-11T04:57:51.764810,LOT003
W0054,126.63,72.38,97,2026-03-11T05:22:38.764810,LOT003
W0054,32.72,23.77,32,2026-03-11T05:38:05.764810,LOT003
W0054,38.55,21.89,91,2026-03-11T05:39:43.764810,LOT003
W0054,21.34,12.85,34,2026-03-11T04:59:59.764810,LOT003
W0054,66.53,37.78,75,2026-03-11T05:11:56.764810,LOT003
W0054,21.59,13.92,37,2026-03-11T04:56:37.764810,LOT003
W0054,41.1,20.46,74,2026-03-11T04:59:34.764810,LOT003
W0054,-98.24,-58.69,53,2026-03-11T04:59:10.764810,LOT003
W0054,83.15,51.42,3,2026-03-11T05:17:03.764810,LOT003
W0054,-45.88,-28.02,98,2026-03-11T05:27:18.764810,LOT003
W0054,-37.95,-25.14,85,2026-03-11T05:28:55.764810,LOT003
W0054,102.0,48.97,72,2026-03-11T04:52:51.764810,LOT003
W0054,-0.93,-1.03,19,2026-03-11T04:56:29.764810,LOT003
W0054,-13.12,-5.6,7,2026-03-11T05:21:40.764810,LOT003
W0054,-119.99,-70.23,43,2026-03-11T05:15:20.764810,LOT003
W0054,98.67,56.99,54,2026-03-11T04:49:55.764810,LOT003
W0054,-80.57,-49.26,78,2026-03-11T05:30:31.764810,LOT003
W0054,45.71,26.15,62,2026-03-11T05:30:33.764810,LOT003
W0054,-109.61,-58.55,28,2026-03-11T05:20:27.764810,LOT003
W0054,25.74,14.15,86,2026-03-11T05:36:58.764810,LOT003
W0054,44.89,26.18,69,2026-03-11T05:25:01.764810,LOT003
W0054,-3.94,-0.86,99,2026-03-11T05:16:49.764810,LOT003
W0054,34.14,26.35,75,2026-03-11T05:39:44.764810,LOT003
W0054,-128.9,-76.05,35,2026-03-11T04:47:58.764810,LOT003
W0054,-12.91,-11.0,32,2026-03-11T04:51:55.764810,LOT003
W0054,-40.29,-24.21,14,2026-03-11T04:41:42.764810,LOT003
W0054,127.3,69.41,98,2026-03-11T05:20:08.764810,LOT003
W0054,-35.01,-16.12,58,2026-03-11T04:49:58.764810,LOT003
W0054,-19.29,-1.86,8,2026-03-11T05:28:21.764810,LOT003
W0054,33.02,17.85,23,2026-03-11T04:49:01.764810,LOT003
W0054,13.29,8.04,62,2026-03-11T05:33:09.764810,LOT003
W0054,106.02,58.86,6,2026-03-11T05:13:51.764810,LOT003
W0054,59.61,43.24,42,2026-03-11T05:01:44.764810,LOT003
W0054,-70.36,-41.88,67,2026-03-11T05:04:54.764810,LOT003
W0054,4.08,5.84,25,2026-03-11T05:00:45.764810,LOT003
W0054,-74.33,-30.82,81,2026-03-11T05:29:37.764810,LOT003
W0054,48.27,31.34,53,2026-03-11T05:06:27.764810,LOT003
W0054,-127.35,-77.95,44,2026-03-11T05:13:25.764810,LOT003
W0054,66.55,31.91,75,2026-03-11T04:50:10.764810,LOT003
W0054,98.75,62.63,17,2026-03-11T04:43:42.764810,LOT003
W0054,-105.25,-56.24,32,2026-03-11T04:41:51.764810,LOT003
W0054,-43.26,-22.94,6,2026-03-11T05:01:46.764810,LOT003
W0054,-60.83,-38.95,36,2026-03-11T05:19:51.764810,LOT003
W0054,-98.78,-58.13,56,2026-03-11T05:39:04.764810,LOT003
W0054,-65.42,-31.38,39,2026-03-11T05:07:12.764810,LOT003
W0054,-71.84,-40.48,9,2026-03-11T04:51:17.764810,LOT003
W0054,-92.15,-50.37,93,2026-03-11T05:22:52.764810,LOT003
W0054,-128.1,-70.64,29,2026-03-11T05:19:50.764810,LOT003
W0054,43.21,26.7,7,2026-03-11T05:37:20.764810,LOT003
W0054,-78.36,-42.67,4,2026-03-11T04:50:49.764810,LOT003
W0054,-43.18,-26.52,95,2026-03-11T05:40:52.764810,LOT003
W0054,-74.15,-40.74,46,2026-03-11T04:48:26.764810,LOT003
W0054,-53.91,-29.74,18,2026-03-11T05:34:19.764810,LOT003
W0054,95.3,50.64,15,2026-03-11T04:55:05.764810,LOT003
W0054,-102.81,-59.03,94,2026-03-11T05:40:08.764810,LOT003
W0054,-10.41,-8.66,60,2026-03-11T05:03:55.764810,LOT003
W0054,121.58,71.61,51,2026-03-11T05:40:10.764810,LOT003
W0054,82.49,46.32,46,2026-03-11T05:17:15.764810,LOT003
W0054,-123.45,-69.0,91,2026-03-11T05:21:46.764810,LOT003
W0054,-120.66,-66.87,51,2026-03-11T04:54:09.764810,LOT003
W0054,-51.86,-27.62,43,2026-03-11T05:20:55.764810,LOT003
W0054,-23.82,-18.59,44,2026-03-11T05:24:02.764810,LOT003
W0054,-94.62,-51.21,87,2026-03-11T05:38:28.764810,LOT003
W0054,-87.82,-53.32,61,2026-03-11T04:41:19.764810,LOT003
W0054,-87.47,-56.24,72,2026-03-11T05:10:32.764810,LOT003
W0054,90.4,54.86,11,2026-03-11T05:20:19.764810,LOT003
W0054,-23.11,-7.57,79,2026-03-11T04:56:04.764810,LOT003
W0054,-49.72,-20.08,9,2026-03-11T04:58:59.764810,LOT003
W0054,-61.24,-38.35,91,2026-03-11T05:05:46.764810,LOT003
W0054,107.61,56.19,71,2026-03-11T05:01:32.764810,LOT003
W0054,-41.68,-19.37,25,2026-03-11T04:58:52.764810,LOT003
W0054,-15.72,-11.7,90,2026-03-11T05:03:30.764810,LOT003
W0054,60.78,37.1,51,2026-03-11T05:07:38.764810,LOT003
W0054,-125.0,-70.13,29,2026-03-11T04:46:56.764810,LOT003
W0054,-0.14,-3.82,10,2026-03-11T04:56:22.764810,LOT003
W0054,82.37,44.74,70,2026-03-11T05:18:45.764810,LOT003
W0054,-7.72,-0.96,48,2026-03-11T04:44:26.764810,LOT003
W0054,63.8,35.47,27,2026-03-11T05:01:24.764810,LOT003
W0054,14.2,9.48,24,2026-03-11T04:54:10.764810,LOT003
W0054,90.41,47.84,53,2026-03-11T04:51:55.764810,LOT003
W0054,101.91,55.81,86,2026-03-11T05:31:44.764810,LOT003
W0054,-23.48,-14.45,18,2026-03-11T04:43:27.764810,LOT003
W0054,96.28,57.55,32,2026-03-11T04:54:28.764810,LOT003
W0054,-112.8,-59.55,40,2026-03-11T05:12:23.764810,LOT003
W0054,-123.54,-69.81,38,2026-03-11T04:53:40.764810,LOT003
W0054,48.45,23.78,34,2026-03-11T05:08:55.764810,LOT003
W0054,96.61,48.04,27,2026-03-11T05:25:57.764810,LOT003
W0054,-112.51,-56.44,14,2026-03-11T04:42:26.764810,LOT003
W0054,62.36,34.86,39,2026-03-11T04:57:00.764810,LOT003
W0054,104.82,54.99,85,2026-03-11T05:11:56.764810,LOT003
W0054,-55.87,-33.77,92,2026-03-11T05:20:43.764810,LOT003
W0054,-54.78,-31.87,54,2026-03-11T05:15:36.764810,LOT003
W0054,-67.99,-41.81,95,2026-03-11T05:28:29.764810,LOT003
W0054,4.66,6.52,87,2026-03-11T05:35:50.764810,LOT003
W0054,41.64,20.76,85,2026-03-11T05:08:13.764810,LOT003
W0054,-118.12,-70.19,70,2026-03-11T05:37:54.764810,LOT003
W0054,-93.67,-48.03,4,2026-03-11T04:43:23.764810,LOT003
W0054,-72.13,-41.76,71,2026-03-11T05:35:11.764810,LOT003
W0054,0.95,-2.35,84,2026-03-11T05:02:35.764810,LOT003
W0054,-74.27,-44.88,91,2026-03-11T05:29:29.764810,LOT003
W0054,-93.15,-45.3,19,2026-03-11T05:20:00.764810,LOT003
W0054,-5.8,-0.86,36,2026-03-11T05:07:12.764810,LOT003
W0054,-107.21,-50.75,97,2026-03-11T05:20:56.764810,LOT003
W0054,-100.76,-61.68,7,2026-03-11T04:51:36.764810,LOT003
W0054,40.2,23.86,84,2026-03-11T04:47:17.764810,LOT003
W0054,-101.91,-53.24,83,2026-03-11T05:26:24.764810,LOT003
W0054,23.25,17.28,63,2026-03-11T05:11:04.764810,LOT003
W0054,19.99,13.41,37,2026-03-11T04:45:33.764810,LOT003
W0054,-72.88,-44.84,60,2026-03-11T04:59:09.764810,LOT003
W0054,17.3,13.16,25,2026-03-11T04:43:43.764810,LOT003
W0054,93.62,46.7,39,2026-03-11T04:55:21.764810,LOT003
W0054,118.25,71.61,41,2026-03-11T04:45:09.764810,LOT003
W0054,93.36,43.83,20,2026-03-11T04:56:45.764810,LOT003
W0054,-125.4,-68.17,69,2026-03-11T05:35:21.764810,LOT003
W0054,104.27,52.56,47,2026-03-11T04:44:22.764810,LOT003
W0054,-36.65,-25.75,21,2026-03-11T04:52:13.764810,LOT003
W0054,-80.4,-50.25,72,2026-03-11T05:22:46.764810,LOT003
W0054,-56.43,-31.33,36,2026-03-11T05:09:59.764810,LOT003
W0054,-108.79,-56.13,51,2026-03-11T05:04:15.764810,LOT003
W0054,103.65,57.21,24,2026-03-11T05:11:46.764810,LOT003
W0054,-43.23,-21.17,97,2026-03-11T05:04:09.764810,LOT003
W0054,76.85,49.58,94,2026-03-11T05:40:42.764810,LOT003
W0054,128.85,67.01,97,2026-03-11T05:32:57.764810,LOT003
W0054,-113.22,-64.15,21,2026-03-11T04:54:44.764810,LOT003
W0054,50.02,27.93,26,2026-03-11T04:50:16.764810,LOT003
W0054,61.53,37.34,67,2026-03-11T04:51:37.764810,LOT003
W0054,-45.43,-23.79,80,2026-03-11T05:35:18.764810,LOT003
W0054,-33.06,-20.69,30,2026-03-11T04:41:48.764810,LOT003
W0054,65.19,35.08,18,2026-03-11T04:42:16.764810,LOT003
W0054,39.56,19.29,18,2026-03-11T05:03:42.764810,LOT003
W0054,-4.97,-6.01,52,2026-03-11T05:20:19.764810,LOT003
W0054,-41.42,-26.82,14,2026-03-11T04:55:52.764810,LOT003
W0054,118.34,70.69,27,2026-03-11T05:41:05.764810,LOT003
W0055,116.38,-71.29,3,2026-03-06T07:22:26.764810,LOT003
W0055,40.82,-142.25,26,2026-03-06T07:24:46.764810,LOT003
W0055,-101.38,-109.32,53,2026-03-06T07:39:26.764810,LOT003
W0055,-117.89,-74.73,57,2026-03-06T07:12:05.764810,LOT003
W0055,30.76,140.58,94,2026-03-06T07:54:43.764810,LOT003
W0055,114.25,-76.1,16,2026-03-06T07:53:13.764810,LOT003
W0055,-116.37,-89.56,55,2026-03-06T08:00:56.764810,LOT003
W0055,103.2,91.45,59,2026-03-06T07:32:23.764810,LOT003
W0055,-93.35,104.39,2,2026-03-06T07:37:20.764810,LOT003
W0055,44.35,131.74,55,2026-03-06T07:17:09.764810,LOT003
W0055,98.58,105.87,62,2026-03-06T07:49:05.764810,LOT003
W0055,-55.31,-135.04,79,2026-03-06T07:31:10.764810,LOT003
W0055,-146.28,-30.15,97,2026-03-06T08:03:01.764810,LOT003
W0055,109.26,-101.92,41,2026-03-06T07:24:28.764810,LOT003
W0055,-113.57,95.41,96,2026-03-06T07:11:20.764810,LOT003
W0055,11.39,-140.49,23,2026-03-06T07:26:26.764810,LOT003
W0055,114.18,90.42,83,2026-03-06T07:32:44.764810,LOT003
W0055,91.83,106.09,27,2026-03-06T07:11:17.764810,LOT003
W0055,-145.61,-0.33,11,2026-03-06T07:19:16.764810,LOT003
W0055,129.18,-64.57,30,2026-03-06T07:57:37.764810,LOT003
W0055,-66.61,-123.75,75,2026-03-06T07:45:25.764810,LOT003
W0055,-54.62,-131.39,99,2026-03-06T07:25:06.764810,LOT003
W0055,88.18,-110.88,63,2026-03-06T07:19:06.764810,LOT003
